tag,pattern,response
community_feature,Apakah ada kategori atau topik khusus di Ruang Berbagi DiaBites,"Ruang Berbagi saat ini menampilkan diskusi bebas seputar pengalaman dengan diabetes. Postingan dari berbagai tipe diabetes (Tipe 1, Tipe 2, Gestasional) tampil bersamaan dan bisa saling merespons untuk berbagi perspektif yang beragam."
community_feature,Bagaimana cara mendapat dukungan saat merasa frustrasi dengan diabetes,Bagikan perasaan Anda di Ruang Berbagi DiaBites. Komunitas sesama penderita diabetes sangat memahami tantangan yang dihadapi. Jangan ragu untuk meminta tips atau sekedar bercerita. Dukungan komunitas bisa sangat membantu melalui masa-masa sulit.
community_feature,Apakah ada fitur follow atau mengikuti pengguna tertentu di komunitas DiaBites,Fitur follow pengguna spesifik belum tersedia di versi DiaBites saat ini. Semua postingan dari komunitas tampil di halaman Community. Fitur ini mungkin akan ditambahkan di pengembangan DiaBites berikutnya.
community_feature,Cara berbagi hasil scan produk di Ruang Berbagi DiaBites,"Saat ini belum ada fitur berbagi hasil scan langsung ke Ruang Berbagi. Anda bisa screenshot hasil scan dan melampirkannya ke postingan jika fitur upload gambar tersedia, atau deskripsikan temuan Anda dalam teks postingan."
community_feature,Apakah komunitas DiaBites aktif dengan banyak anggota,Komunitas DiaBites terus berkembang seiring bertambahnya pengguna. Aktivitas komunitas bergantung pada partisipasi anggota. Anda bisa berkontribusi dengan aktif berbagi pengalaman dan merespons postingan anggota lain.
community_feature,Bagaimana cara melindungi privasi saat posting di Ruang Berbagi,"Hindari mencantumkan informasi pribadi sensitif seperti nama lengkap, nomor identitas, atau detail medis yang terlalu spesifik. Gunakan nama pengguna atau nama panggilan. Berbagi kondisi umum (tipe diabetes, pengalaman produk) sudah cukup tanpa detail privat."
community_feature,Apakah ada reward atau badge untuk anggota aktif di komunitas DiaBites,Sistem reward atau badge untuk anggota aktif komunitas saat ini belum tersedia. Namun kontribusi Anda dalam berbagi pengalaman berharga bagi anggota lain yang membutuhkan informasi dan dukungan dari komunitas.
community_feature,Cara meminta rekomendasi produk dari komunitas Ruang Berbagi,"Buat postingan di Ruang Berbagi dengan menyebutkan tipe diabetes, preferensi produk, dan apa yang Anda cari. Misalnya: 'Ada rekomendasi camilan rendah gula untuk diabetes tipe 2 yang enak?' Anggota komunitas biasanya sangat responsif berbagi pengalaman."
community_feature,Apakah ada fitur DM atau pesan pribadi di komunitas DiaBites,Fitur pesan pribadi antar pengguna belum tersedia di Ruang Berbagi DiaBites saat ini. Interaksi dilakukan melalui komentar publik pada postingan. Privasi dijaga dengan tidak mengizinkan kontak langsung antar pengguna.
community_feature,Bagaimana cara menjadi anggota yang berguna di komunitas DiaBites,"Berikan respons yang suportif dan berdasarkan pengalaman pribadi, tidak mengklaim sebagai ahli medis, berbagi produk yang sudah terbukti baik atau buruk melalui scan DiaBites, dan selalu ingatkan anggota lain untuk konsultasi dokter untuk keputusan medis."
community_feature,Apakah postingan di Ruang Berbagi DiaBites bisa dilihat publik tanpa login,Postingan Ruang Berbagi hanya bisa dilihat oleh pengguna yang sudah login ke DiaBites. Ini menjaga privasi komunitas dan memastikan diskusi hanya di antara pengguna terdaftar yang memiliki konteks kesehatan serupa.
community_feature,Kenapa Ruang Berbagi penting untuk pengguna diabetes yang baru didiagnosis,"Bagi yang baru didiagnosis, menemukan komunitas yang memahami kondisi yang sama sangat penting secara psikologis. Anggota senior bisa berbagi tips praktis, merekomendasikan produk, dan memberikan dukungan emosional yang sangat dibutuhkan di awal perjalanan diabetes."
community_feature,Cara menjawab atau membalas postingan di Ruang Berbagi DiaBites,"Buka postingan yang ingin dibalas, scroll ke bawah untuk menemukan kolom balasan, ketik respons Anda, lalu tap tombol Kirim. Balasan Anda akan muncul di bawah postingan dan pembuat postingan akan mendapat notifikasi."
user_profile,Kenapa usia berpengaruh pada rekomendasi produk di DiaBites,Usia mempengaruhi kalkulasi BMR dan TDEE karena metabolisme berubah seiring bertambahnya usia. Usia juga menjadi faktor dalam panduan kebutuhan nutrisi untuk diabetes. Pastikan usia di profil selalu diperbarui agar rekomendasi tetap relevan.
user_profile,Apakah jenis kelamin mempengaruhi hasil scan di DiaBites,"Ya, jenis kelamin mempengaruhi perhitungan BMR menggunakan rumus Harris-Benedict yang berbeda untuk pria dan wanita. Pria umumnya memiliki BMR lebih tinggi. Ini berdampak pada target kalori TDEE yang digunakan sebagai dasar evaluasi produk."
user_profile,Cara memperbarui tingkat aktivitas di profil DiaBites,"Buka Profile > Edit Data Kesehatan, ubah pilihan tingkat aktivitas sesuai kondisi saat ini. Perubahan akan langsung mempengaruhi kalkulasi TDEE dan target kalori harian di beranda DiaBites."
user_profile,Apakah DiaBites menyimpan riwayat perubahan profil pengguna,"Saat ini DiaBites menyimpan data profil terkini. Riwayat perubahan profil sebelumnya mungkin tidak tersimpan. Jika perlu mempertahankan rekam jejak perubahan data kesehatan, catat secara mandiri sebelum melakukan pembaruan."
user_profile,Kenapa perlu mengisi profil lengkap sebelum menggunakan DiaBites,"Profil lengkap memastikan rekomendasi yang diberikan DiaBites benar-benar personal. Tanpa data lengkap, DiaBites menggunakan parameter umum yang mungkin tidak sesuai dengan kondisi spesifik tubuh dan tipe diabetes Anda."
user_profile,Berapa lama proses pengisian profil pertama kali di DiaBites,"Pengisian profil awal membutuhkan sekitar 5 menit. Isi nama, email, tipe diabetes, usia, jenis kelamin, tinggi badan, berat badan, dan tingkat aktivitas. Semua data ini langsung digunakan untuk personalisasi fitur DiaBites."
user_profile,Apakah semua data profil di DiaBites wajib diisi,"Data dasar (tipe diabetes, usia, jenis kelamin, tinggi, berat, aktivitas) sangat disarankan untuk diisi agar rekomendasi akurat. Tanpa data lengkap, DiaBites tetap bisa digunakan namun hasil evaluasi produk kurang personal."
user_profile,Cara menghapus akun DiaBites sepenuhnya,"Untuk menghapus akun permanen, hubungi tim DiaBites melalui kontak yang tersedia di Syarat dan Ketentuan. Penghapusan akun akan menghapus semua data secara permanen termasuk riwayat scan dan tidak dapat dipulihkan."
user_profile,Apakah nama pengguna di DiaBites bisa diubah,Nama pengguna bisa diubah melalui Profile > Edit Profil Pribadi. Perubahan nama akan tampil di profil dan postingan Ruang Berbagi yang akan datang. Nama di badge postingan komunitas sebelumnya mungkin tidak berubah secara retroaktif.
user_profile,Kenapa foto profil DiaBites menggunakan inisial nama,DiaBites menggunakan inisial nama sebagai avatar default untuk kesederhanaan dan privasi. Sistem inisial juga memastikan tampilan konsisten di semua halaman termasuk badge di postingan Ruang Berbagi.
user_profile,Apakah profil DiaBites sinkron antar perangkat secara otomatis,"Ya, karena profil tersimpan di server DiaBites, semua perubahan profil akan sinkron secara otomatis di semua perangkat yang menggunakan akun yang sama. Login dengan akun yang sama di perangkat lain untuk akses data terbaru."
user_profile,Cara memverifikasi email di akun DiaBites,"Setelah mendaftar, DiaBites mengirimkan email verifikasi ke alamat yang didaftarkan. Buka email tersebut dan klik link verifikasi. Jika email tidak diterima, cek folder spam atau minta kirim ulang verifikasi di halaman profil DiaBites."
user_profile,Apakah DiaBites bisa digunakan tanpa mengisi data kesehatan,"DiaBites bisa digunakan namun fitur rekomendasi personal tidak akan optimal. Tanpa data kesehatan, DiaBites tidak bisa menghitung TDEE personal dan menggunakan parameter umum yang mungkin tidak sesuai kondisi spesifik Anda."
user_profile,Kenapa tingkat aktivitas penting untuk diisi dengan benar di DiaBites,"Tingkat aktivitas adalah faktor pengali utama dari BMR untuk mendapatkan TDEE. Kesalahan memilih tingkat aktivitas bisa membuat target kalori terlalu tinggi atau terlalu rendah, yang mempengaruhi akurasi semua evaluasi produk di DiaBites."
user_profile,Apakah ada fitur reminder untuk update profil di DiaBites secara berkala,"Fitur reminder update profil belum tersedia. Disarankan untuk memperbarui data profil secara mandiri setiap 3-6 bulan atau setiap ada perubahan signifikan pada berat badan, kondisi diabetes, atau tingkat aktivitas harian Anda."
user_profile,Cara memastikan profil DiaBites sudah tersimpan dengan benar,"Setelah menekan Simpan di Edit Data Kesehatan, kembali ke beranda dan cek apakah data di Ringkasan Profil (berat, tinggi, usia, kondisi) sudah sesuai dengan yang baru Anda simpan. Ini memverifikasi bahwa perubahan berhasil disimpan."
user_profile,Apakah DiaBites bisa punya beberapa profil dalam satu akun,"Satu akun DiaBites menggunakan satu profil pengguna. Untuk keluarga dengan kondisi berbeda, disarankan membuat akun terpisah agar setiap anggota mendapat rekomendasi yang benar-benar personal sesuai kondisi masing-masing."
user_profile,Data profil DiaBites digunakan untuk keperluan apa selain rekomendasi,"Data profil digunakan untuk: kalkulasi BMR/TDEE, personalisasi rekomendasi produk, menampilkan Ringkasan Profil di beranda, dan badge tipe diabetes di Ruang Berbagi. Kebijakan lengkap penggunaan data bisa dibaca di Syarat dan Ketentuan."
user_profile,Kenapa penting mengisi berat badan terkini bukan berat ideal di DiaBites,"DiaBites menghitung kebutuhan kalori berdasarkan kondisi tubuh saat ini, bukan kondisi ideal. Input berat badan aktual memastikan target kalori TDEE mencerminkan kebutuhan energi riil tubuh Anda, sehingga evaluasi produk lebih akurat."
recommendation_result,Bagaimana cara DiaBites menentukan sebuah produk Recommended,"DiaBites memeriksa 5 komponen: gula, kalori, karbohidrat, lemak, dan sodium. Jika semua komponen berada dalam batas aman sesuai profil TDEE dan tipe diabetes Anda, produk mendapat status Recommended."
recommendation_result,Kenapa produk yang terlihat sehat bisa dapat Not Recommended di DiaBites,"Klaim sehat di kemasan tidak selalu mencerminkan kandungan gizi aktual. DiaBites mengevaluasi berdasarkan nilai numerik nyata dari label, bukan klaim marketing. Produk berlabel sehat bisa tetap tinggi gula atau sodium yang tidak aman untuk diabetes."
recommendation_result,Apa yang membuat sebuah produk dapat status Caution bukan Not Recommended,Caution diberikan ketika satu atau dua komponen gizi mendekati batas aman namun belum melampaui. Not Recommended diberikan ketika satu atau lebih komponen sudah jelas melebihi batas. Caution adalah peringatan agar konsumsi dibatasi porsinya.
recommendation_result,Apakah status rekomendasi bisa berubah untuk produk yang sama di lain waktu,"Ya, status bisa berubah jika Anda memperbarui profil (berat badan, tingkat aktivitas, tipe diabetes). Profil yang berbeda menghasilkan TDEE berbeda sehingga batas aman per komponen juga berbeda."
recommendation_result,Kenapa produk yang sama bisa Recommended untuk saya tapi Not Recommended untuk orang lain,"Karena rekomendasi DiaBites bersifat personal. Perbedaan tipe diabetes, berat badan, TDEE, dan batas aman harian menyebabkan evaluasi yang berbeda untuk profil yang berbeda meski produknya identik."
recommendation_result,Apakah ada penjelasan alasan di balik setiap status rekomendasi DiaBites,"Ya, DiaBites menampilkan keterangan alasan mengapa sebuah produk mendapat status tertentu, misalnya kandungan gula 24g melebihi batas aman 15g untuk profil Anda. Transparansi ini membantu Anda memahami dan belajar dari setiap evaluasi."
recommendation_result,Berapa persen produk kemasan yang biasanya dapat Not Recommended untuk diabetes,"Berdasarkan data umum, sekitar 60-70% produk minuman kemasan dan 40-50% camilan kemasan cenderung mendapat Not Recommended untuk penderita diabetes karena kandungan gula dan karbohidrat yang tinggi. Scan tetap perlu dilakukan untuk setiap produk spesifik."
recommendation_result,Apakah status Recommended berarti produk bisa dimakan sebanyak apapun,Tidak. Recommended berarti aman untuk satu takaran saji sesuai profil Anda. Mengonsumsi produk Recommended dalam jumlah berlebihan tetap bisa menyebabkan kelebihan nutrisi. Selalu perhatikan jumlah sajian yang dikonsumsi.
recommendation_result,Kenapa DiaBites tidak memberikan skor angka tapi hanya tiga kategori,"Tiga kategori (Recommended, Caution, Not Recommended) dirancang untuk kemudahan pengambilan keputusan cepat saat berbelanja. Skor angka memerlukan interpretasi lebih dalam yang kurang praktis. Kategori sederhana lebih actionable untuk pengguna sehari-hari."
recommendation_result,Apakah produk Caution tetap aman jika hanya dikonsumsi sekali,"Caution berarti sebaiknya dibatasi, bukan berarti berbahaya jika dikonsumsi sekali. Dalam konsumsi sesekali dengan porsi setengah sajian, produk Caution umumnya masih dapat ditoleransi. Yang perlu dihindari adalah konsumsi rutin produk Caution."
recommendation_result,Bagaimana cara kerja recommendation engine DiaBites secara sederhana,"DiaBites menghitung nilai gizi aktual per sajian yang dikonsumsi, membandingkan dengan batas aman yang dihitung dari TDEE dan panduan ADA/WHO per tipe diabetes, lalu mengklasifikasikan ke Recommended jika semua komponen aman, Caution jika mendekati batas, Not Recommended jika melebihi."
recommendation_result,Apakah DiaBites mempertimbangkan kombinasi makanan saat memberi rekomendasi,"Saat ini DiaBites mengevaluasi setiap produk secara terpisah, bukan dalam konteks kombinasi menu. Untuk evaluasi pola makan keseluruhan, pantau akumulasi kalori dan nutrisi harian melalui fitur Daily Wellness di beranda."
recommendation_result,Kenapa komponen sodium juga diperhitungkan dalam rekomendasi DiaBites,Sodium penting untuk diabetes karena penderita diabetes berisiko tinggi hipertensi yang diperburuk konsumsi sodium berlebih. Sodium tinggi juga dapat mempengaruhi fungsi ginjal yang sering menjadi komplikasi diabetes jangka panjang.
recommendation_result,Apakah rekomendasi DiaBites berbeda antara pagi dan malam hari,"Tidak, DiaBites mengevaluasi produk berdasarkan nilai gizi dan profil tanpa mempertimbangkan waktu konsumsi. Namun pemantauan akumulasi harian di Daily Wellness membantu Anda menyesuaikan pilihan produk berdasarkan sisa kuota nutrisi di sore atau malam hari."
recommendation_result,Cara memahami detail breakdown nutrisi pada halaman hasil scan,"Di halaman hasil scan, setiap komponen (gula, kalori, karbo, lemak, sodium) ditampilkan dengan nilai aktual dan indikator apakah aman, mendekati batas, atau melebihi batas berdasarkan profil Anda. Komponen yang bermasalah biasanya ditandai dengan warna berbeda."
recommendation_result,Apakah Not Recommended berarti produk tersebut beracun atau berbahaya,"Tidak. Not Recommended hanya berarti kandungan gizi produk tidak sesuai dengan kebutuhan profil diabetes Anda saat ini. Produk tersebut tidak berbahaya untuk orang sehat. Dalam kondisi darurat atau sesekali konsumsi minimal, tidak akan langsung menyebabkan masalah serius."
recommendation_result,Seberapa akurat rekomendasi DiaBites untuk kondisi saya,"Akurasi rekomendasi bergantung pada kelengkapan profil dan keakuratan data scan. Semakin lengkap dan akurat profil Anda, semakin relevan rekomendasinya. DiaBites menggunakan panduan ADA dan WHO sebagai landasan, namun tetap bersifat decision support, bukan diagnosis medis."
recommendation_result,Apakah ada fitur untuk melihat tren rekomendasi dari waktu ke waktu di DiaBites,Saat ini tren rekomendasi bisa dilihat secara manual melalui halaman History yang menampilkan semua hasil scan dengan labelnya. Fitur analitik tren yang lebih visual dan terstruktur sedang dipertimbangkan untuk pengembangan DiaBites berikutnya.
diabetes_general,Berapa kadar gula darah normal untuk orang dewasa,"Normal: gula darah puasa 70-99 mg/dL, dua jam setelah makan di bawah 140 mg/dL. Prediabetes: puasa 100-125 mg/dL. Diabetes: puasa 126 mg/dL atau lebih, atau dua jam setelah makan 200 mg/dL atau lebih."
diabetes_general,Apakah diabetes bisa diturunkan secara genetik,"Ya, ada faktor genetik pada semua tipe diabetes. Tipe 1 memiliki komponen autoimun dengan predisposisi genetik. Tipe 2 sangat dipengaruhi genetik namun gaya hidup berperan besar. Memiliki keluarga dengan diabetes meningkatkan risiko signifikan."
